node1	node1;label	label	node2
Q252	'Indonesia'@en	count	1489
Q668	'India'@en	count	1475
Q30	'United States of America'@en	count	1371
Q691	'Papua New Guinea'@en	count	1289
Q408	'Australia'@en	count	1223
Q148	'People\'s Republic of China'@en	count	1065
Q96	'Mexico'@en	count	1058
Q16	'Canada'@en	count	1045
Q1033	'Nigeria'@en	count	1032
Q159	'Russia'@en	count	995
Q183	'Germany'@en	count	951
Q155	'Brazil'@en	count	945
Q142	'France'@en	count	936
Q38	'Italy'@en	count	836
Q36	'Poland'@en	count	818
Q34	'Sweden'@en	count	802
Q928	'Philippines'@en	count	795
Q17	'Japan'@en	count	788
Q145	'United Kingdom'@en	count	785
Q43	'Turkey'@en	count	746
Q1009	'Cameroon'@en	count	744
Q31	'Belgium'@en	count	741
Q33	'Finland'@en	count	738
Q29	'Spain'@en	count	726
Q833	'Malaysia'@en	count	714
Q28	'Hungary'@en	count	706
Q801	'Israel'@en	count	690
Q20	'Norway'@en	count	689
Q212	'Ukraine'@en	count	680
Q974	'Democratic Republic of the Congo'@en	count	680
Q889	'Afghanistan'@en	count	679
Q35	'Denmark'@en	count	673
Q218	'Romania'@en	count	670
Q794	'Iran'@en	count	668
Q215	'Slovenia'@en	count	661
Q41	'Greece'@en	count	649
Q414	'Argentina'@en	count	646
Q419	'Peru'@en	count	643
Q262	'Algeria'@en	count	636
Q39	'Switzerland'@en	count	631
Q843	'Pakistan'@en	count	629
Q869	'Thailand'@en	count	627
Q423	'North Korea'@en	count	619
Q836	'Myanmar'@en	count	619
Q717	'Venezuela'@en	count	618
Q40	'Austria'@en	count	615
Q55	'Netherlands'@en	count	615
Q213	'Czech Republic'@en	count	614
Q739	'Colombia'@en	count	614
Q837	'Nepal'@en	count	614
Q902	'Bangladesh'@en	count	610
Q881	'Vietnam'@en	count	601
Q219	'Bulgaria'@en	count	600
Q851	'Saudi Arabia'@en	count	600
Q1036	'Uganda'@en	count	598
Q924	'Tanzania'@en	count	586
Q222	'Albania'@en	count	581
Q884	'South Korea'@en	count	581
Q865	'Taiwan'@en	count	579
Q79	'Egypt'@en	count	578
Q211	'Latvia'@en	count	576
Q736	'Ecuador'@en	count	576
Q45	'Portugal'@en	count	574
Q230	'Georgia'@en	count	573
Q115	'Ethiopia'@en	count	566
Q258	'South Africa'@en	count	558
Q227	'Azerbaijan'@en	count	557
Q657	'Chad'@en	count	557
Q114	'Kenya'@en	count	554
Q221	'North Macedonia'@en	count	548
Q403	'Serbia'@en	count	548
Q298	'Chile'@en	count	546
Q184	'Belarus'@en	count	543
Q1008	'Ivory Coast'@en	count	542
Q32	'Luxembourg'@en	count	542
Q399	'Armenia'@en	count	542
Q117	'Ghana'@en	count	538
Q1028	'Morocco'@en	count	535
Q241	'Cuba'@en	count	532
Q191	'Estonia'@en	count	531
Q77	'Uruguay'@en	count	531
Q750	'Bolivia'@en	count	530
Q27	'Republic of Ireland'@en	count	525
Q965	'Burkina Faso'@en	count	525
Q819	'Laos'@en	count	519
Q912	'Mali'@en	count	519
Q1016	'Libya'@en	count	518
Q189	'Iceland'@en	count	518
Q1029	'Mozambique'@en	count	513
Q916	'Angola'@en	count	513
Q858	'Syria'@en	count	512
Q953	'Zambia'@en	count	510
Q929	'Central African Republic'@en	count	502
Q796	'Iraq'@en	count	501
Q224	'Croatia'@en	count	500
Q686	'Vanuatu'@en	count	498
Q37	'Lithuania'@en	count	497
Q774	'Guatemala'@en	count	497
Q424	'Cambodia'@en	count	496
Q232	'Kazakhstan'@en	count	492
Q229	'Cyprus'@en	count	491
Q733	'Paraguay'@en	count	490
Q664	'New Zealand'@en	count	489
Q1041	'Senegal'@en	count	488
Q334	'Singapore'@en	count	488
Q1049	'Sudan'@en	count	484
Q711	'Mongolia'@en	count	481
Q948	'Tunisia'@en	count	475
Q1006	'Guinea'@en	count	474
Q1030	'Namibia'@en	count	472
Q954	'Zimbabwe'@en	count	467
Q963	'Botswana'@en	count	465
Q804	'Panama'@en	count	464
Q962	'Benin'@en	count	461
Q786	'Dominican Republic'@en	count	460
Q398	'Bahrain'@en	count	459
Q1000	'Gabon'@en	count	458
Q1032	'Niger'@en	count	458
Q878	'United Arab Emirates'@en	count	456
Q1014	'Liberia'@en	count	454
Q792	'El Salvador'@en	count	454
Q214	'Slovakia'@en	count	453
Q244	'Barbados'@en	count	453
Q233	'Malta'@en	count	451
Q967	'Burundi'@en	count	450
Q217	'Moldova'@en	count	448
Q800	'Costa Rica'@en	count	448
Q1011	'Cape Verde'@en	count	447
Q945	'Togo'@en	count	447
Q811	'Nicaragua'@en	count	443
Q347	'Liechtenstein'@en	count	442
Q790	'Haiti'@en	count	441
Q805	'Yemen'@en	count	441
Q1020	'Malawi'@en	count	440
Q783	'Honduras'@en	count	440
Q971	'Republic of the Congo'@en	count	438
Q917	'Bhutan'@en	count	436
Q1044	'Sierra Leone'@en	count	432
Q921	'Brunei'@en	count	431
Q1025	'Mauritania'@en	count	430
Q822	'Lebanon'@en	count	430
Q1013	'Lesotho'@en	count	428
Q754	'Trinidad and Tobago'@en	count	428
Q842	'Oman'@en	count	426
Q1019	'Madagascar'@en	count	421
Q242	'Belize'@en	count	420
Q1037	'Rwanda'@en	count	419
Q225	'Bosnia and Herzegovina'@en	count	417
Q265	'Uzbekistan'@en	count	417
Q756617	'Kingdom of Denmark'@en	count	417
Q712	'Fiji'@en	count	416
Q685	'Solomon Islands'@en	count	415
Q778	'The Bahamas'@en	count	415
Q846	'Qatar'@en	count	415
Q863	'Tajikistan'@en	count	415
Q734	'Guyana'@en	count	414
Q986	'Eritrea'@en	count	413
Q983	'Equatorial Guinea'@en	count	411
Q15180	'Soviet Union'@en	count	409
Q813	'Kyrgyzstan'@en	count	407
Q1005	'The Gambia'@en	count	406
Q574	'East Timor'@en	count	406
Q810	'Jordan'@en	count	406
Q236	'Montenegro'@en	count	404
Q854	'Sri Lanka'@en	count	404
Q683	'Samoa'@en	count	402
Q730	'Suriname'@en	count	400
Q826	'Maldives'@en	count	398
Q1007	'Guinea-Bissau'@en	count	397
Q1045	'Somalia'@en	count	397
Q766	'Jamaica'@en	count	396
Q977	'Djibouti'@en	count	393
Q228	'Andorra'@en	count	392
Q958	'South Sudan'@en	count	378
Q1039	'São Tomé and Príncipe'@en	count	368
Q769	'Grenada'@en	count	365
Q702	'Federated States of Micronesia'@en	count	362
Q678	'Tonga'@en	count	360
Q760	'Saint Lucia'@en	count	360
Q817	'Kuwait'@en	count	360
Q1042	'Seychelles'@en	count	357
Q710	'Kiribati'@en	count	357
Q781	'Antigua and Barbuda'@en	count	356
Q874	'Turkmenistan'@en	count	351
Q235	'Monaco'@en	count	343
Q238	'San Marino'@en	count	339
Q757	'Saint Vincent and the Grenadines'@en	count	338
Q970	'Comoros'@en	count	328
Q695	'Palau'@en	count	327
Q784	'Dominica'@en	count	327
Q709	'Marshall Islands'@en	count	320
Q5705	'Catalonia'@en	count	318
Q237	'Vatican City'@en	count	305
Q763	'Saint Kitts and Nevis'@en	count	305
Q1246	'Kosovo'@en	count	285
Q672	'Tuvalu'@en	count	266
Q891	'Nizhny Novgorod'@en	count	266
Q21203	'Aruba'@en	count	255
Q697	'Nauru'@en	count	253
Q25	'Wales'@en	count	250
Q16641	'American Samoa'@en	count	248
Q16957	'German Democratic Republic'@en	count	236
Q29999	'Kingdom of the Netherlands'@en	count	212
Q16644	'Northern Mariana Islands'@en	count	210
Q33946	'Czechoslovakia'@en	count	207
Q25279	'Curaçao'@en	count	200
Q2277	'Roman Empire'@en	count	193
Q28513	'Austria-Hungary'@en	count	188
Q133356	'Ukrainian Soviet Socialist Republic'@en	count	185
Q12544	'Byzantine Empire'@en	count	184
Q12548	'Holy Roman Empire'@en	count	166
Q26988	'Cook Islands'@en	count	160
Q907112	'Transnistria'@en	count	160
Q34020	'Niue'@en	count	157
Q12560	'Ottoman Empire'@en	count	155
Q34266	'Russian Empire'@en	count	146
Q13426199	'Republic of China'@en	count	144
Q36704	'Yugoslavia'@en	count	144
Q3908	'Galicia'@en	count	140
Q2184	'Russian Soviet Federative Socialist Republic'@en	count	139
Q26273	'Sint Maarten'@en	count	126
Q713750	'West Germany'@en	count	126
Q130280	'Estonian Soviet Socialist Republic'@en	count	125
Q27306	'Kingdom of Prussia'@en	count	123
Q41304	'Weimar Republic'@en	count	120
Q81931	'Confederate States of America'@en	count	118
Q7318	'Nazi Germany'@en	count	116
Q25227	'Netherlands Antilles'@en	count	115
Q34754	'Somaliland'@en	count	111
Q230791	'Kingdom of Scotland'@en	count	109
Q1747689	'Ancient Rome'@en	count	107
Q2895	'Byelorussian Soviet Socialist Republic'@en	count	106
Q83286	'Socialist Federal Republic of Yugoslavia'@en	count	102
Q40362	'Sahrawi Arab Democratic Republic'@en	count	101
Q38872	'Prussia'@en	count	95
Q37024	'Serbia and Montenegro'@en	count	93
Q174193	'United Kingdom of Great Britain and Ireland'@en	count	92
Q43287	'German Empire'@en	count	90
Q131964	'Austrian Empire'@en	count	89
Q172107	'Polish–Lithuanian Commonwealth'@en	count	89
Q179876	'Kingdom of England'@en	count	88
Q243610	'Ukrainian People\'s Republic'@en	count	85
Q172579	'Kingdom of Italy'@en	count	84
Q5684	'Babylon'@en	count	84
Q95895695	'Free Imperial City of Strasbourg'@en	count	83
Q212439	'Cossack Hetmanate'@en	count	82
Q389688	'Achaemenid Empire'@en	count	82
Q4948	'Republic of Venice'@en	count	81
Q70972	'Kingdom of France'@en	count	81
Q83891	'Sasanian Empire'@en	count	80
Q207272	'Second Polish Republic'@en	count	79
Q244165	'Republic of Artsakh'@en	count	79
Q49683	'Grand Duchy of Lithuania'@en	count	79
Q12557	'Mongol Empire'@en	count	78
Q170174	'Papal States'@en	count	78
Q171150	'Kingdom of Hungary'@en	count	77
Q180573	'Republic of Vietnam'@en	count	76
Q33296	'Mughal Empire'@en	count	76
Q8680	'British Empire'@en	count	76
Q1108445	'Kievan Rus\''@en	count	75
Q161885	'Great Britain'@en	count	73
Q170468	'United Arab Republic'@en	count	73
Q545205	'Transcaucasian Socialist Federative Soviet Republic'@en	count	72
Q199688	'Almohad Caliphate'@en	count	71
Q12536	'Abbasid Caliphate'@en	count	70
Q199442	'Kingdom of Aragon'@en	count	70
Q1106424	'Darawiish'@en	count	69
Q11768	'Ancient Egypt'@en	count	69
Q188712	'Empire of Japan'@en	count	69
Q41137	'Assyrian Empire'@en	count	69
Q75613	'Almoravid dynasty'@en	count	68
Q6563843	'Nizari Ismaili state'@en	count	67
Q8575586	'Umayyad Caliphate'@en	count	67
Q80702	'Spanish Empire'@en	count	66
Q132856	'Armenian Soviet Socialist Republic'@en	count	65
Q154195	'Kingdom of Bavaria'@en	count	65
Q185682	'French Indochina'@en	count	65
Q229411	'Delhi Sultanate'@en	count	65
Q30747910	'Islamic Republic of Afghanistan'@en	count	65
Q129286	'British India'@en	count	64
Q131337	'Azerbaijan Soviet Socialist Republic'@en	count	64
Q2396442	'Kingdom of Galicia and Lodomeria'@en	count	64
Q30623	'Manchukuo'@en	count	64
Q427941	'Islamic Emirate of Afghanistan'@en	count	64
Q170072	'Dutch Republic'@en	count	63
Q186096	'Tsardom of Russia'@en	count	63
Q204920	'Crown of Aragon'@en	count	63
Q45670	'Kingdom of Portugal'@en	count	63
Q1206012	'German Reich'@en	count	62
Q130229	'Georgian Soviet Socialist Republic'@en	count	62
Q161036	'Free State of Prussia'@en	count	62
Q10957559	'Principality of Moldavia'@en	count	60
Q199841	'South Yemen'@en	count	60
Q17167	'Roman Republic'@en	count	59
Q172640	'North Vietnam'@en	count	59
Q179293	'Kingdom of Castile'@en	count	59
Q217196	'Crown of Castile'@en	count	59
Q28179	'Joseon'@en	count	59
Q330988	'Democratic Kampuchea'@en	count	59
Q42585	'Kingdom of Bohemia'@en	count	59
Q150058	'Thiruvithamkoor Maharajyam'@en	count	58
Q165154	'Kingdom of Sardinia'@en	count	58
Q16674377	'Federal Islamic Republic of the Comoros'@en	count	58
Q180393	'Kingdom of the Two Sicilies'@en	count	58
Q79965	'Golden Horde'@en	count	58
Q164079	'Kingdom of Hanover'@en	count	57
Q191077	'Kingdom of Yugoslavia'@en	count	57
Q1986139	'Parthian Empire'@en	count	57
Q58296	'French First Republic'@en	count	57
Q62633	'Grand Duchy of Finland'@en	count	57
Q7209	'Han dynasty'@en	count	57
Q798431	'Republic of Dahomey'@en	count	57
Q160307	'Fatimid Caliphate'@en	count	56
Q18234383	'Safavid Empire'@en	count	56
Q42834	'Western Roman Empire (395-476 AD)'@en	count	55
Q69808	'Vichy France'@en	count	55
Q93180	'Seleucid Empire'@en	count	55
Q1054184	'Khmer Republic'@en	count	54
Q140359	'First Czechoslovak Republic'@en	count	54
Q150981	'North German Confederation'@en	count	54
Q154741	'Confederation of the Rhine'@en	count	54
Q159856	'Duchy of Brabant'@en	count	54
Q28208	'Goryeo'@en	count	54
Q41642	'Phoenicia'@en	count	54
Q13474305	'Spanish State'@en	count	53
Q154667	'Kingdom of Georgia'@en	count	53
Q188161	'Dutch East Indies'@en	count	53
Q221457	'Congress Poland'@en	count	53
Q457167	'West Ukrainian People\'s Republic'@en	count	53
Q6500954	'Zaire'@en	count	53
Q123559	'al-Andalus'@en	count	52
Q147909	'Kingdom of Bulgaria'@en	count	52
Q212056	'Mongolian People\'s Republic'@en	count	52
Q2208978	'Alamannia'@en	count	52
Q22880	'Electoral Palatinate'@en	count	52
Q2305208	'Russian Socialist Federative Soviet Republic'@en	count	52
Q153660	'Italian Social Republic'@en	count	51
Q183150	'Colchis'@en	count	51
Q3399982	'Kingdom of Spain (1700-1808)'@en	count	51
Q153015	'Kingdom of Saxony'@en	count	50
Q175276	'Kingdom of León'@en	count	50
Q186320	'Grand Duchy of Baden'@en	count	50
Q190025	'Federal Republic of Central America'@en	count	50
Q211274	'Polish People\'s Republic'@en	count	50
Q215530	'Kingdom of Ireland'@en	count	50
Q216173	'Free City of Danzig'@en	count	50
Q55502	'Kingdom of Jerusalem'@en	count	50
Q6500483	'Nguyen dynasty'@en	count	50
Q71084	'First French Empire'@en	count	50
Q767089	'Salamis'@en	count	50
Q83958	'Macedonia'@en	count	50
Q853348	'Czechoslovak Socialist Republic'@en	count	50
Q1277557	'Democratic Federal Yugoslavia'@en	count	49
Q15102440	'Kingdom of Serbs, Croats and Slovenes'@en	count	49
Q153943	'Kingdom of Westphalia'@en	count	49
Q159631	'Kingdom of Württemberg'@en	count	49
Q173065	'Kingdom of Naples'@en	count	49
Q209857	'Kingdom of Lombardy–Venetia'@en	count	49
Q2429397	'Ancient Carthage'@en	count	49
Q28025	'Ryukyu Kingdom'@en	count	49
Q28233	'Korean Empire'@en	count	49
Q61292	'Far Eastern Republic'@en	count	49
Q620765	'Lydia'@en	count	49
Q62623	'Kalmar Union'@en	count	49
Q152750	'Protectorate of Bohemia and Moravia'@en	count	48
Q28456	'Silla'@en	count	48
Q373189	'Bithynia'@en	count	48
Q402145	'Mataram Sultanate'@en	count	48
Q838261	'Federal Republic of Yugoslavia'@en	count	48
Q10359001	'Hasmonean Kingdom'@en	count	47
Q153529	'Duchy of Milan'@en	count	47
Q154401	'Slovak State (1939-1945)'@en	count	47
Q177076	'Caucasian Albania'@en	count	47
Q199821	'Gran Colombia'@en	count	47
Q200262	'Kingdom of Navarre'@en	count	47
Q238445	'Emirate of Granada'@en	count	47
Q426025	'Duchy of Savoy'@en	count	47
Q550374	'South African Republic'@en	count	47
Q862701	'People\'s Republic of Benin'@en	count	47
Q121932	'People\'s Republic of Bulgaria'@en	count	46
Q128904	'Elam'@en	count	46
Q15581	'Principality of Catalonia'@en	count	46
Q185068	'Urartu'@en	count	46
Q797422	'Republic of Upper Volta'@en	count	46
Q816709	'Tuvan People\'s Republic'@en	count	46
Q11774	'Gupta Empire'@en	count	45
Q180114	'Ayyubid dynasty'@en	count	45
Q193619	'Union of South Africa'@en	count	45
Q206696	'Helvetic Republic'@en	count	45
Q230407	'Kingdom of Israel'@en	count	45
Q31747	'Irish Free State'@en	count	45
Q335070	'Alba Longa'@en	count	45
Q519718	'Taungoo Dynasty'@en	count	45
Q752431	'New Hebrides'@en	count	45
Q153128	'Independent State of Croatia'@en	count	44
Q15864	'United Kingdom of the Netherlands'@en	count	44
Q170770	'Grand Duchy of Moscow'@en	count	44
Q207521	'Ethiopian Empire'@en	count	44
Q62943	'Maurya Empire'@en	count	44
Q76236	'Lithuanian–Belorussian Soviet Socialist Republic'@en	count	44
Q105092	'Kingdom of Mercia'@en	count	43
Q153963	'German East Africa'@en	count	43
Q218023	'Orange Free State'@en	count	43
Q28573	'Inca Empire'@en	count	43
Q389004	'Principality of Wallachia'@en	count	43
Q582861	'Marinid Dynasty'@en	count	43
Q654342	'Federation of Rhodesia and Nyasaland'@en	count	43
Q68682	'Bukharan People\'s Soviet Republic'@en	count	43
Q95950649	'duchy of Alsace'@en	count	43
Q107299	'Kingdom of Northumbria'@en	count	42
Q188553	'Batavian Republic'@en	count	42
Q203493	'Kingdom of Romania'@en	count	42
Q205718	'Zirid dynasty'@en	count	42
Q518101	'First Republic of Austria'@en	count	42
Q652560	'West Indies Federation'@en	count	42
