node1	label	node2
Q108868568	reachable	Q146880
Q108868568	reachable	Q12183911
Q108868568	reachable	Q25432445
Q108868568	reachable	Q146562
Q108868568	reachable	Q146872
Q108868568	reachable	Q7075820
Q108868568	reachable	Q1162983
Q108868568	reachable	Q12216996
Q108868568	reachable	Q12216998
Q108868568	reachable	Q12216999
Q108868568	reachable	Q12217001
Q108868568	reachable	Q12217003
Q108868568	reachable	Q12217004
Q108868568	reachable	Q12217005
Q108868568	reachable	Q1372503
Q108868568	reachable	Q1493892
Q108868568	reachable	Q15712629
Q108868568	reachable	Q15715196
Q108868568	reachable	Q16120426
Q108868568	reachable	Q2014671
Q108868568	reachable	Q3326429
Q108868568	reachable	Q3948374
Q108868568	reachable	Q4117775
Q108868568	reachable	Q4145971
Q108868568	reachable	Q6086288
Q108868568	reachable	Q3934817
Q108868568	reachable	Q3934837
Q108868568	reachable	Q3934822
Q108868568	reachable	Q3736239
Q108868568	reachable	Q3808910
Q108868568	reachable	Q3936690
Q108868568	reachable	Q2261321
Q108868568	reachable	Q3043596
Q108868568	reachable	Q1264808
Q108868568	reachable	Q975405
Q958291	reachable	Q10957559
Q958291	reachable	Q389004
Q7877575	reachable	Q1097943
Q16595757	reachable	Q1098820
Q16595757	reachable	Q12898672
Q16595757	reachable	Q1452646
Q16595757	reachable	Q598193
Q16595757	reachable	Q235
Q16595757	reachable	Q706553
Q158445	reachable	Q11024667
Q7559152	reachable	Q1106857
Q7559152	reachable	Q616221
Q7559152	reachable	Q662653
Q1106857	reachable	Q662653
Q914898	reachable	Q11074448
Q5062192	reachable	Q1109279
Q5062192	reachable	Q285658
Q5062192	reachable	Q16027841
Q5062192	reachable	Q170603
Q5062192	reachable	Q3823442
Q5062192	reachable	Q20978063
Q5062192	reachable	Q2605410
Q1109279	reachable	Q285658
Q1109279	reachable	Q16027841
Q1109279	reachable	Q170603
Q1109279	reachable	Q3823442
Q1109279	reachable	Q20978063
Q1109279	reachable	Q2605410
Q859966	reachable	Q111016259
Q1998866	reachable	Q11177699
Q1998866	reachable	Q853348
Q1998866	reachable	Q11178782
Q1998866	reachable	Q2454585
Q1998866	reachable	Q315432
Q1998866	reachable	Q430161
Q1998866	reachable	Q2010024
Q1998866	reachable	Q140359
Q1998866	reachable	Q12054859
Q1998866	reachable	Q1879239
Q1998866	reachable	Q2363259
Q1998866	reachable	Q268970
Q1998866	reachable	Q28513
Q1998866	reachable	Q42585
Q1998866	reachable	Q533534
Q1998866	reachable	Q686971
Q1998866	reachable	Q131964
Q1998866	reachable	Q2162698
Q1998866	reachable	Q12548
Q1998866	reachable	Q153136
Q1998866	reachable	Q697710
Q1998866	reachable	Q699964
Q1998866	reachable	Q153080
Q1998866	reachable	Q175211
Q1998866	reachable	Q1234658
Q1998866	reachable	Q2564317
Q1998866	reachable	Q3078820
Q1998866	reachable	Q3138506
Q1998866	reachable	Q3138748
Q1998866	reachable	Q580460
Q1998866	reachable	Q3324459
Q1998866	reachable	Q31929
Q1998866	reachable	Q5283467
Q1998866	reachable	Q1152508
Q1998866	reachable	Q146246
Q1998866	reachable	Q12544
Q1998866	reachable	Q583038
Q1998866	reachable	Q10971
Q1998866	reachable	Q152136
Q1998866	reachable	Q42834
Q1998866	reachable	Q831791
Q1998866	reachable	Q2277
Q1998866	reachable	Q6680233
Q1998866	reachable	Q3755547
Q1998866	reachable	Q841916
Q1998866	reachable	Q17167
Q1998866	reachable	Q201038
Q1998866	reachable	Q5171759
Q11177699	reachable	Q853348
Q11177699	reachable	Q11178782
Q11177699	reachable	Q2454585
Q11177699	reachable	Q315432
Q11177699	reachable	Q430161
Q11177699	reachable	Q2010024
Q11177699	reachable	Q140359
Q11177699	reachable	Q12054859
Q11177699	reachable	Q1879239
Q11177699	reachable	Q2363259
Q11177699	reachable	Q268970
Q11177699	reachable	Q28513
Q11177699	reachable	Q42585
Q11177699	reachable	Q533534
Q11177699	reachable	Q686971
Q11177699	reachable	Q131964
Q11177699	reachable	Q2162698
Q11177699	reachable	Q12548
Q11177699	reachable	Q153136
Q11177699	reachable	Q697710
Q11177699	reachable	Q699964
Q11177699	reachable	Q153080
Q11177699	reachable	Q175211
Q11177699	reachable	Q1234658
Q11177699	reachable	Q2564317
Q11177699	reachable	Q3078820
Q11177699	reachable	Q3138506
Q11177699	reachable	Q3138748
Q11177699	reachable	Q580460
Q11177699	reachable	Q3324459
Q11177699	reachable	Q31929
Q11177699	reachable	Q5283467
Q11177699	reachable	Q1152508
Q11177699	reachable	Q146246
Q11177699	reachable	Q12544
Q11177699	reachable	Q583038
Q11177699	reachable	Q10971
Q11177699	reachable	Q152136
Q11177699	reachable	Q42834
Q11177699	reachable	Q831791
Q11177699	reachable	Q2277
Q11177699	reachable	Q6680233
Q11177699	reachable	Q3755547
Q11177699	reachable	Q841916
Q11177699	reachable	Q17167
Q11177699	reachable	Q201038
Q11177699	reachable	Q5171759
Q853348	reachable	Q11178782
Q853348	reachable	Q2454585
Q853348	reachable	Q315432
Q853348	reachable	Q430161
Q853348	reachable	Q2010024
Q853348	reachable	Q140359
Q853348	reachable	Q12054859
Q853348	reachable	Q1879239
Q853348	reachable	Q2363259
Q853348	reachable	Q268970
Q853348	reachable	Q28513
Q853348	reachable	Q42585
Q853348	reachable	Q533534
Q853348	reachable	Q686971
Q853348	reachable	Q131964
Q853348	reachable	Q2162698
Q853348	reachable	Q12548
Q853348	reachable	Q153136
Q853348	reachable	Q697710
Q853348	reachable	Q699964
Q853348	reachable	Q153080
Q853348	reachable	Q175211
Q853348	reachable	Q1234658
Q853348	reachable	Q2564317
Q853348	reachable	Q3078820
Q853348	reachable	Q3138506
Q853348	reachable	Q3138748
Q853348	reachable	Q580460
Q853348	reachable	Q3324459
Q853348	reachable	Q31929
Q853348	reachable	Q5283467
Q853348	reachable	Q1152508
Q853348	reachable	Q146246
Q853348	reachable	Q12544
Q853348	reachable	Q583038
Q853348	reachable	Q10971
Q853348	reachable	Q152136
Q853348	reachable	Q42834
Q853348	reachable	Q831791
Q853348	reachable	Q2277
Q853348	reachable	Q6680233
Q853348	reachable	Q3755547
Q853348	reachable	Q841916
Q853348	reachable	Q17167
Q853348	reachable	Q201038
Q853348	reachable	Q5171759
Q11178782	reachable	Q2454585
Q11178782	reachable	Q315432
Q11178782	reachable	Q430161
Q11178782	reachable	Q2010024
Q11178782	reachable	Q140359
Q11178782	reachable	Q12054859
Q11178782	reachable	Q1879239
Q11178782	reachable	Q2363259
Q11178782	reachable	Q268970
Q11178782	reachable	Q28513
Q11178782	reachable	Q42585
Q11178782	reachable	Q533534
Q11178782	reachable	Q686971
Q11178782	reachable	Q131964
Q11178782	reachable	Q2162698
Q11178782	reachable	Q12548
Q11178782	reachable	Q153136
Q11178782	reachable	Q697710
Q11178782	reachable	Q699964
Q11178782	reachable	Q153080
Q11178782	reachable	Q175211
Q11178782	reachable	Q1234658
Q11178782	reachable	Q2564317
Q11178782	reachable	Q3078820
Q11178782	reachable	Q3138506
Q11178782	reachable	Q3138748
Q11178782	reachable	Q580460
Q11178782	reachable	Q3324459
Q11178782	reachable	Q31929
Q11178782	reachable	Q5283467
Q11178782	reachable	Q1152508
Q11178782	reachable	Q146246
Q11178782	reachable	Q12544
Q11178782	reachable	Q583038
Q11178782	reachable	Q10971
Q11178782	reachable	Q152136
Q11178782	reachable	Q42834
Q11178782	reachable	Q831791
Q11178782	reachable	Q2277
Q11178782	reachable	Q6680233
Q11178782	reachable	Q3755547
Q11178782	reachable	Q841916
Q11178782	reachable	Q17167
Q11178782	reachable	Q201038
Q11178782	reachable	Q5171759
Q146862	reachable	Q111822288
Q146862	reachable	Q146871
Q146862	reachable	Q56885910
Q16	reachable	Q1121436
Q16	reachable	Q2032545
Q16	reachable	Q1134180
Q16	reachable	Q7721124
Q16	reachable	Q795427
Q16	reachable	Q251668
Q16	reachable	Q1143100
Q16	reachable	Q207353
Q16	reachable	Q3034618
Q16	reachable	Q1322019
Q16	reachable	Q170604
Q58296	reachable	Q1122980
Q58296	reachable	Q157070
Q58296	reachable	Q158835
Q58296	reachable	Q159856
Q58296	reachable	Q2629137
Q58296	reachable	Q2719360
Q58296	reachable	Q302454
Q58296	reachable	Q309460
Q58296	reachable	Q3456410
Q58296	reachable	Q599613
Q58296	reachable	Q638575
Q58296	reachable	Q69323
Q58296	reachable	Q697787
Q58296	reachable	Q3294806
Q58296	reachable	Q3456469
Q58296	reachable	Q707584
Q58296	reachable	Q871606
Q58296	reachable	Q11915046
Q58296	reachable	Q1861346
Q58296	reachable	Q70972
Q58296	reachable	Q100272879
Q58296	reachable	Q3456417
Q58296	reachable	Q46370
Q58296	reachable	Q538677
Q58296	reachable	Q63021609
Q58296	reachable	Q638503
Q58296	reachable	Q200262
Q58296	reachable	Q3446210
Q58296	reachable	Q61901679
Q58296	reachable	Q2295939
Q11285099	reachable	Q15701
Q11285099	reachable	Q11643549
Q11285099	reachable	Q130300
Q11285099	reachable	Q6622050
Q11285099	reachable	Q676187
Q11285099	reachable	Q8192240
Q11285099	reachable	Q11608658
Q11285099	reachable	Q10863373
Q11285099	reachable	Q10863441
Q11285099	reachable	Q11509922
Q11285099	reachable	Q3034541
Q11285099	reachable	Q11457351
Q11285099	reachable	Q11627441
Q2935756	reachable	Q1134180
Q2935756	reachable	Q251668
Q2935756	reachable	Q1143100
Q2935756	reachable	Q207353
Q2935756	reachable	Q3034618
Q2935756	reachable	Q1322019
Q2935756	reachable	Q170604
Q150069	reachable	Q11344632
Q826	reachable	Q11344632
Q826	reachable	Q150069
Q596092	reachable	Q1136251
Q1137403	reachable	Q1437302
Q1137403	reachable	Q912068
Q230	reachable	Q113797
Q230	reachable	Q130229
Q230	reachable	Q3591823
Q230	reachable	Q545205
Q230	reachable	Q4114520
Q230	reachable	Q55659450
Q230	reachable	Q72670
Q230	reachable	Q3456400
Q230	reachable	Q50843101
Q230	reachable	Q636919
Q230	reachable	Q116408
Q230	reachable	Q3854038
Q230	reachable	Q178913
Q230	reachable	Q3652183
Q1415128	reachable	Q1138904
Q1415128	reachable	Q1335260
Q1138904	reachable	Q1335260
Q45670	reachable	Q1139807
Q45670	reachable	Q199688
Q45670	reachable	Q903779
Q45670	reachable	Q160307
Q45670	reachable	Q75613
Q45670	reachable	Q12536
Q45670	reachable	Q207600
Q45670	reachable	Q431575
Q45670	reachable	Q828665
Q45670	reachable	Q940123
Q45670	reachable	Q205708
Q45670	reachable	Q5947557
Q45670	reachable	Q6138043
Q45670	reachable	Q965692
Q45670	reachable	Q3183526
Q45670	reachable	Q267484
Q45670	reachable	Q171740
Q45670	reachable	Q1228622
Q31747	reachable	Q1140152
Q31747	reachable	Q174193
Q31747	reachable	Q57695350
Q31747	reachable	Q161885
Q31747	reachable	Q215530
Q31747	reachable	Q179876
Q31747	reachable	Q230791
Q31747	reachable	Q16824250
Q31747	reachable	Q33127325
Q31747	reachable	Q5327935
Q31747	reachable	Q844250
Q31747	reachable	Q105313
Q31747	reachable	Q1153798
Q31747	reachable	Q1483510
Q31747	reachable	Q905131
Q31747	reachable	Q676184
Q1141215	reachable	Q630882
Q1141215	reachable	Q199821
Q1141215	reachable	Q1759249
Q1141215	reachable	Q8965
Q1141215	reachable	Q1166080
Q1141215	reachable	Q2077264
Q1142179	reachable	Q218023
Q1142179	reachable	Q3048062
Q320930	reachable	Q1147037
Q320930	reachable	Q320925
Q320930	reachable	Q504769
Q320930	reachable	Q1072949
Q320930	reachable	Q13414776
Q320930	reachable	Q17030053
Q320930	reachable	Q17034965
Q320930	reachable	Q17036011
Q320930	reachable	Q28405
Q320930	reachable	Q703340
Q320930	reachable	Q827040
Q320930	reachable	Q10878917
Q320930	reachable	Q7183
Q320930	reachable	Q15902270
Q320930	reachable	Q1147897
Q320930	reachable	Q34756
Q320930	reachable	Q35216
Q320930	reachable	Q504759
Q320930	reachable	Q1055713
Q320930	reachable	Q1077538
Q320930	reachable	Q1137403
Q320930	reachable	Q1574130
Q320930	reachable	Q197430
Q320930	reachable	Q307066
Q320930	reachable	Q912052
Q320930	reachable	Q1025803
Q320930	reachable	Q1056772
Q320930	reachable	Q1069690
Q320930	reachable	Q1207032
Q320930	reachable	Q2208130
Q320930	reachable	Q5364563
Q320930	reachable	Q736936
Q320930	reachable	Q8003894
Q320930	reachable	Q1040193
Q320930	reachable	Q1065073
Q320930	reachable	Q11091481
Q320930	reachable	Q1437302
Q320930	reachable	Q912068
Q320930	reachable	Q197598
Q320930	reachable	Q912043
Q320930	reachable	Q197913
Q320930	reachable	Q1069609
Q320930	reachable	Q15917061
Q320930	reachable	Q11153551
Q320930	reachable	Q11120039
Q320930	reachable	Q17026804
Q320930	reachable	Q284964
Q320930	reachable	Q16510394
Q320930	reachable	Q128938
Q320930	reachable	Q169705
Q320930	reachable	Q201727
Q229411	reachable	Q1147823
Q229411	reachable	Q199443
Q229411	reachable	Q2039087
Q229411	reachable	Q28171797
Q229411	reachable	Q4156330
Q229411	reachable	Q5790
Q229411	reachable	Q6943543
Q229411	reachable	Q7135130
Q229411	reachable	Q7908475
Q229411	reachable	Q844910
Q229411	reachable	Q5324
Q229411	reachable	Q14624218
Q229411	reachable	Q2086556
Q229411	reachable	Q18211496
Q229411	reachable	Q28528723
Q229411	reachable	Q151148
Q229411	reachable	Q2572901
Q229411	reachable	Q11774
Q229411	reachable	Q20732380
Q229411	reachable	Q856691
Q229411	reachable	Q5088561
Q229411	reachable	Q27958307
Q229411	reachable	Q3765117
Q229411	reachable	Q466803
Q229411	reachable	Q17150787
Q229411	reachable	Q25979
Q229411	reachable	Q6733051
Q229411	reachable	Q784974
Q229411	reachable	Q1395011
Q229411	reachable	Q28543108
Q229411	reachable	Q651377
Q229411	reachable	Q28648925
Q229411	reachable	Q62943
Q229411	reachable	Q3423470
Q229411	reachable	Q846025
Q229411	reachable	Q949268
Q229411	reachable	Q19663251
Q229411	reachable	Q1039325
Q229411	reachable	Q234009
Q229411	reachable	Q972165
Q229411	reachable	Q6368442
Q229411	reachable	Q12459974
Q229411	reachable	Q5620921
Q229411	reachable	Q2767321
Q229411	reachable	Q3765113
Q229411	reachable	Q27958295
Q229411	reachable	Q27958293
Q229411	reachable	Q27658374
Q229411	reachable	Q23005419
Q229411	reachable	Q7915164
Q236	reachable	Q1150680
Q236	reachable	Q37024
Q236	reachable	Q838291
Q236	reachable	Q838261
Q236	reachable	Q16838852
Q236	reachable	Q83286
Q236	reachable	Q616992
Q236	reachable	Q1277557
Q236	reachable	Q2984402
Q236	reachable	Q777147
Q236	reachable	Q191077
Q236	reachable	Q153128
Q236	reachable	Q1448131
Q236	reachable	Q15102440
Q236	reachable	Q222232
Q236	reachable	Q3324855
Q236	reachable	Q1048340
Q236	reachable	Q19937663
Q236	reachable	Q241748
Q236	reachable	Q386496
Q236	reachable	Q548114
Q236	reachable	Q718374
Q236	reachable	Q913828
Q236	reachable	Q1923781
Q236	reachable	Q12754323
Q236	reachable	Q168501
Q236	reachable	Q2912772
Q236	reachable	Q684030
Q236	reachable	Q7418379
Q236	reachable	Q1233295
Q236	reachable	Q7418380
Q236	reachable	Q1423581
Q236	reachable	Q268970
Q236	reachable	Q28513
Q236	reachable	Q187035
Q236	reachable	Q14634439
Q236	reachable	Q878319
Q236	reachable	Q533534
Q236	reachable	Q131964
Q236	reachable	Q1028133
Q236	reachable	Q1989935
Q236	reachable	Q582781
Q236	reachable	Q7418359
Q236	reachable	Q7418361
Q236	reachable	Q7418363
Q236	reachable	Q7418366
Q236	reachable	Q7418374
Q236	reachable	Q8069734
Q236	reachable	Q12548
Q236	reachable	Q153136
Q236	reachable	Q697710
Q236	reachable	Q699964
Q236	reachable	Q653394
Q236	reachable	Q2121602
Q236	reachable	Q7418360
Q236	reachable	Q153080
Q236	reachable	Q175211
Q236	reachable	Q1234658
Q236	reachable	Q2564317
Q236	reachable	Q3078820
Q236	reachable	Q3138506
Q236	reachable	Q3138748
Q236	reachable	Q580460
Q236	reachable	Q3324459
Q236	reachable	Q5566041
Q236	reachable	Q31929
Q236	reachable	Q5283467
Q236	reachable	Q1152508
Q236	reachable	Q146246
Q236	reachable	Q12544
Q236	reachable	Q583038
Q236	reachable	Q10971
Q236	reachable	Q152136
Q236	reachable	Q42834
Q236	reachable	Q831791
Q236	reachable	Q2277
Q236	reachable	Q6680233
Q236	reachable	Q3755547
Q236	reachable	Q841916
Q236	reachable	Q17167
Q236	reachable	Q201038
Q236	reachable	Q5171759
Q31929	reachable	Q1152508
Q31929	reachable	Q146246
Q31929	reachable	Q12544
Q31929	reachable	Q583038
Q31929	reachable	Q10971
Q31929	reachable	Q152136
Q31929	reachable	Q42834
Q31929	reachable	Q831791
Q31929	reachable	Q2277
Q31929	reachable	Q6680233
Q31929	reachable	Q3755547
Q31929	reachable	Q841916
Q31929	reachable	Q17167
Q31929	reachable	Q201038
Q31929	reachable	Q5171759
Q1152508	reachable	Q12544
Q1152508	reachable	Q583038
Q1152508	reachable	Q2277
Q1152508	reachable	Q6680233
Q1152508	reachable	Q3755547
Q1152508	reachable	Q841916
Q1152508	reachable	Q17167
Q1152508	reachable	Q201038
Q1152508	reachable	Q5171759
Q1154406	reachable	Q826021
Q1154406	reachable	Q736839
Q1154406	reachable	Q10827839
Q1154406	reachable	Q97383678
Q1378584	reachable	Q1155101
Q701273	reachable	Q1155101
Q704278	reachable	Q1155101
Q17	reachable	Q11602290
Q17	reachable	Q188712
Q17	reachable	Q4409412
Q17	reachable	Q55526
Q17	reachable	Q11602060
Q17	reachable	Q205662
Q17	reachable	Q4409418
Q17	reachable	Q55527
Q17	reachable	Q11439468
Q17	reachable	Q11457584
Q17	reachable	Q11491468
Q17	reachable	Q11634225
Q17	reachable	Q8007914
Q17	reachable	Q11608382
Q17	reachable	Q6151113
Q17	reachable	Q11354923
Q17	reachable	Q1154406
Q17	reachable	Q6146852
Q17	reachable	Q11605905
Q17	reachable	Q826021
Q17	reachable	Q736839
Q17	reachable	Q10827839
Q17	reachable	Q97383678
Q714006	reachable	Q11603413
Q714006	reachable	Q18669712
Q714006	reachable	Q11603415
Q714006	reachable	Q65548811
Q714006	reachable	Q65548912
Q205662	reachable	Q11634225
Q205662	reachable	Q11608382
Q205662	reachable	Q11354923
Q205662	reachable	Q1154406
Q205662	reachable	Q11605905
Q205662	reachable	Q826021
Q205662	reachable	Q736839
Q205662	reachable	Q10827839
Q205662	reachable	Q97383678
Q43	reachable	Q1164593
Q43	reachable	Q12560
Q43	reachable	Q1311980
Q43	reachable	Q1345660
Q43	reachable	Q1356647
Q43	reachable	Q1366246
Q43	reachable	Q139670
Q43	reachable	Q1410367
Q43	reachable	Q1518576
Q43	reachable	Q1550771
Q43	reachable	Q1586406
Q43	reachable	Q1587075
Q43	reachable	Q1862462
Q43	reachable	Q3928674
Q43	reachable	Q3975923
Q43	reachable	Q7418373
Q43	reachable	Q3808903
Q43	reachable	Q12536
Q43	reachable	Q12544
Q43	reachable	Q1520008
Q43	reachable	Q2991415
Q43	reachable	Q334714
Q43	reachable	Q4338046
Q43	reachable	Q6006541
Q43	reachable	Q6753657
Q43	reachable	Q6874824
Q43	reachable	Q7179708
Q43	reachable	Q3853777
Q43	reachable	Q3736234
Q43	reachable	Q2561546
Q43	reachable	Q3808715
Q43	reachable	Q60011
Q43	reachable	Q81226
Q43	reachable	Q3808859
Q43	reachable	Q72670
Q43	reachable	Q3736243
Q43	reachable	Q487574
Q43	reachable	Q1493892
Q43	reachable	Q3808712
Q43	reachable	Q3854047
Q43	reachable	Q2277
Q43	reachable	Q6680233
Q43	reachable	Q4811008
Q43	reachable	Q5999544
Q43	reachable	Q139730
Q43	reachable	Q1469100
Q43	reachable	Q50843101
Q43	reachable	Q636919
Q43	reachable	Q3331869
Q43	reachable	Q1392586
Q43	reachable	Q3736239
Q43	reachable	Q3808910
Q43	reachable	Q3936690
Q43	reachable	Q17167
Q43	reachable	Q116408
Q43	reachable	Q2261321
Q43	reachable	Q3043596
Q43	reachable	Q1264808
Q43	reachable	Q201038
Q43	reachable	Q3854038
Q43	reachable	Q975405
Q43	reachable	Q3934822
Q43	reachable	Q5171759
Q43	reachable	Q178913
Q43	reachable	Q3652183
Q811	reachable	Q1165546
Q811	reachable	Q68257039
Q811	reachable	Q285658
Q811	reachable	Q28662489
Q811	reachable	Q16027841
Q811	reachable	Q170603
Q811	reachable	Q3823442
Q811	reachable	Q20978063
Q811	reachable	Q2605410
Q1165546	reachable	Q285658
Q1165546	reachable	Q16027841
Q1165546	reachable	Q170603
Q1165546	reachable	Q3823442
Q1165546	reachable	Q20978063
Q1165546	reachable	Q2605410
Q199841	reachable	Q1172593
Q199841	reachable	Q11910203
Q199841	reachable	Q11917803
Q199841	reachable	Q1296908
Q199841	reachable	Q1517772
Q199841	reachable	Q1591062
Q199841	reachable	Q1641428
Q199841	reachable	Q16945932
Q199841	reachable	Q182279
Q199841	reachable	Q1897800
Q199841	reachable	Q1897860
Q199841	reachable	Q20804591
Q199841	reachable	Q2121839
Q199841	reachable	Q2121845
Q199841	reachable	Q2121850
Q199841	reachable	Q2378381
Q199841	reachable	Q2485209
Q199841	reachable	Q739722
Q199841	reachable	Q751372
Q199841	reachable	Q758709
Q199841	reachable	Q925899
Q199841	reachable	Q1865132
Q199841	reachable	Q3503550
Q199841	reachable	Q784972
Q221457	reachable	Q11750128
Q221457	reachable	Q152115
Q221457	reachable	Q8890160
Q221457	reachable	Q538187
Q221457	reachable	Q614761
Q221457	reachable	Q661939
Q221457	reachable	Q708159
Q221457	reachable	Q2517248
Q221457	reachable	Q1023589
Q221457	reachable	Q11405685
Q221457	reachable	Q13403542
Q221457	reachable	Q1904883
Q221457	reachable	Q2517509
Q221457	reachable	Q9377200
Q221457	reachable	Q2845900
Q221457	reachable	Q1395320
Q221457	reachable	Q1515009
Q170770	reachable	Q11750528
Q20732380	reachable	Q11774
Q20732380	reachable	Q17150787
Q20732380	reachable	Q25979
Q20732380	reachable	Q6733051
Q20732380	reachable	Q784974
Q20732380	reachable	Q651377
Q20732380	reachable	Q62943
Q20732380	reachable	Q846025
Q20732380	reachable	Q949268
Q20732380	reachable	Q1039325
Q20732380	reachable	Q234009
